losses,l1s,ltvs
0.9029898643493652,0.7567674517631531,0.14622241258621216
0.9052267074584961,0.759265661239624,0.14596107602119446
0.9021532535552979,0.7570142149925232,0.14513906836509705
0.9011143445968628,0.7555566430091858,0.1455576866865158
0.9025707840919495,0.7566954493522644,0.14587531983852386
0.8942573070526123,0.7515044808387756,0.14275282621383667
0.8979153037071228,0.7527182698249817,0.14519701898097992
0.8959660530090332,0.75437331199646,0.14159277081489563
0.890832781791687,0.7490816712379456,0.14175111055374146
0.8919616341590881,0.7504053711891174,0.1415562629699707
0.8915530443191528,0.7498743534088135,0.14167870581150055
0.8919371962547302,0.7504581212997437,0.14147908985614777
0.8891575336456299,0.7493939995765686,0.13976353406906128
0.8876210451126099,0.7477789521217346,0.13984212279319763
0.8833215832710266,0.7449392676353455,0.13838231563568115
0.8821477890014648,0.7454820275306702,0.13666574656963348
0.8813984394073486,0.7426358461380005,0.13876259326934814
0.8817073106765747,0.7428464293479919,0.13886086642742157
0.8824526071548462,0.7452068328857422,0.137245774269104
0.8808770179748535,0.7437543272972107,0.13712267577648163
0.8801544904708862,0.7431401014328003,0.13701437413692474
0.8806694746017456,0.7434471845626831,0.1372222751379013
0.8771442174911499,0.7423233985900879,0.134820818901062
0.8763132691383362,0.7425571084022522,0.1337561458349228
0.875552237033844,0.7418962121009827,0.13365603983402252
0.8744264841079712,0.7405048608779907,0.13392159342765808
0.8730507493019104,0.7398918867111206,0.133158877491951
0.8724602460861206,0.7395263910293579,0.1329338550567627
0.8734720349311829,0.739313006401062,0.13415904343128204
0.8700114488601685,0.734950840473175,0.13506057858467102
0.872761607170105,0.7398973703384399,0.13286426663398743
0.868020236492157,0.7336292862892151,0.1343909502029419
0.8701953887939453,0.7385936379432678,0.1316017359495163
0.8681681156158447,0.7360992431640625,0.13206885755062103
0.8667160272598267,0.7348206639289856,0.13189536333084106
0.863446831703186,0.7334812879562378,0.12996554374694824
0.862738847732544,0.7330299615859985,0.1297089159488678
0.8624882698059082,0.7326105237007141,0.1298777461051941
0.8608303070068359,0.7317885756492615,0.12904174625873566
0.8600406050682068,0.7307552695274353,0.12928535044193268
0.859752893447876,0.7305418848991394,0.12921103835105896
0.8595218658447266,0.7302076816558838,0.12931418418884277
0.8581681847572327,0.7295635938644409,0.12860459089279175
0.8590242862701416,0.7308828830718994,0.1281414031982422
0.8585540056228638,0.7308464646339417,0.12770752608776093
0.8572603464126587,0.7302048802375793,0.12705548107624054
0.8513389825820923,0.7234145402908325,0.12792445719242096
0.8537647724151611,0.7266297936439514,0.12713496387004852
0.8557267189025879,0.7291641235351562,0.12656258046627045
0.8553409576416016,0.7290209531784058,0.1263199895620346
0.8543967604637146,0.727065920829773,0.12733082473278046
0.8533337712287903,0.7272741198539734,0.1260596513748169
0.8541557788848877,0.7283759117126465,0.1257798969745636
0.8482130765914917,0.722075879573822,0.12613718211650848
0.851841390132904,0.7257416248321533,0.12609975039958954
0.8517410159111023,0.7264951467514038,0.1252458542585373
0.8486558794975281,0.7247126698493958,0.12394322454929352
0.8459663391113281,0.7207874655723572,0.12517884373664856
0.8477727770805359,0.722583532333374,0.12518922984600067
0.8503497838973999,0.7280201315879822,0.12232968211174011
0.8480623960494995,0.7233065366744995,0.1247558444738388
0.8476067781448364,0.7242004871368408,0.1234062984585762
0.8493860960006714,0.7257391810417175,0.12364688515663147
0.8427876234054565,0.7187206745147705,0.12406693398952484
0.8483887314796448,0.7262106537818909,0.1221781000494957
0.8447748422622681,0.7220934629440308,0.12268137186765671
0.8417453765869141,0.7199153304100037,0.12183007597923279
0.8399438261985779,0.7187982201576233,0.12114561349153519
0.8420538306236267,0.7203336954116821,0.12172012776136398
0.8426460027694702,0.7198872566223145,0.12275871634483337
0.8427073955535889,0.7217486500740051,0.12095876783132553
0.8432995080947876,0.7213759422302246,0.12192355841398239
0.8409483432769775,0.7186200022697449,0.12232834100723267
0.836889922618866,0.7157362699508667,0.12115363031625748
0.8420693278312683,0.7201743721961975,0.12189493328332901
0.838528037071228,0.71854567527771,0.11998236179351807
0.843202531337738,0.7232585549354553,0.11994397640228271
0.8394400477409363,0.7192652821540833,0.12017475068569183
0.8345333933830261,0.7156754732131958,0.11885793507099152
0.8357629179954529,0.7169128656387329,0.11885005980730057
0.837378203868866,0.7170851230621338,0.12029305845499039
0.8347010016441345,0.7147967219352722,0.11990425735712051
0.8365055322647095,0.7165764570236206,0.11992906779050827
0.8374572396278381,0.7192559838294983,0.11820124834775925
0.8365525007247925,0.7160022258758545,0.12055028975009918
0.8358301520347595,0.7174772024154663,0.11835293471813202
0.8336279392242432,0.7155158519744873,0.11811210960149765
0.8338130116462708,0.7153401970863342,0.11847281455993652
0.8337585926055908,0.7162761688232422,0.11748240888118744
0.8326219916343689,0.7148599028587341,0.11776209622621536
0.8332470059394836,0.7155795693397522,0.11766744405031204
0.8322532773017883,0.7151142358779907,0.1171390488743782
0.8352692127227783,0.7179012894630432,0.11736792325973511
0.832004964351654,0.7139185667037964,0.11808641254901886
0.8318718671798706,0.7137747406959534,0.11809710413217545
0.8313837051391602,0.7150377631187439,0.11634593456983566
0.8287870287895203,0.7113614678382874,0.11742554605007172
0.829119861125946,0.711575984954834,0.11754385381937027
0.8293487429618835,0.7134896516799927,0.11585911363363266
0.827374279499054,0.7112996578216553,0.11607462167739868
0.825036883354187,0.7097676992416382,0.11526921391487122
0.826215386390686,0.710536003112793,0.11567941308021545
0.8286454081535339,0.7133118510246277,0.11533356457948685
0.8268209099769592,0.7112607955932617,0.1155601367354393
0.8269494771957397,0.7125763297080994,0.11437316983938217
0.8288316130638123,0.7134606838226318,0.11537091434001923
0.8275549411773682,0.7117215991020203,0.1158333346247673
0.8255550861358643,0.711978018283844,0.11357703804969788
0.8266393542289734,0.7113555073738098,0.11528382450342178
0.8216248750686646,0.7079506516456604,0.11367423087358475
0.8265517950057983,0.7105193138122559,0.11603248119354248
0.8229609131813049,0.709294319152832,0.11366657167673111
0.8264281749725342,0.7128943800926208,0.11353377252817154
0.8243564367294312,0.710899829864502,0.11345663666725159
0.824313223361969,0.7094034552574158,0.11490979045629501
0.8235675692558289,0.7086378931999207,0.11492965370416641
0.8231464624404907,0.7098158001899719,0.11333069205284119
0.8205605149269104,0.7080801725387573,0.11248036473989487
0.8272543549537659,0.7139142155647278,0.11334014683961868
0.8218766450881958,0.708816409111023,0.11306020617485046
0.8210257887840271,0.7086279392242432,0.11239783465862274
0.8203523755073547,0.707531213760376,0.11282116174697876
0.81963711977005,0.7079547047615051,0.11168240010738373
0.821644127368927,0.7082037925720215,0.11344034224748611
0.8208964467048645,0.7089878916740417,0.11190856248140335
0.8220551013946533,0.7097774744033813,0.11227764189243317
0.8217313885688782,0.7087503671646118,0.11298102885484695
0.8189435005187988,0.7075814008712769,0.11136212199926376
0.8212187886238098,0.7087312340736389,0.11248756945133209
0.8193997144699097,0.7083190083503723,0.11108073592185974
0.8181859850883484,0.7071873545646667,0.11099865287542343
0.8177191019058228,0.7062442898750305,0.11147481203079224
0.8191493153572083,0.7083510756492615,0.11079823225736618
0.816058874130249,0.7044506072998047,0.11160825937986374
0.8158431649208069,0.7052944898605347,0.11054865270853043
0.8184674978256226,0.7078092098236084,0.11065828800201416
0.8177233934402466,0.707183837890625,0.11053958535194397
0.8154159784317017,0.705246090888977,0.11016987264156342
0.8147143721580505,0.7048447132110596,0.10986968129873276
0.816339910030365,0.7075585722923279,0.1087813600897789
0.8147432804107666,0.7049935460090637,0.10974972695112228
0.8159687519073486,0.7059819102287292,0.1099868193268776
0.8171179890632629,0.7071425914764404,0.10997537523508072
0.8157272934913635,0.7051957249641418,0.11053159087896347
0.8166672587394714,0.7064648270606995,0.11020243912935257
0.8136043548583984,0.7034450769424438,0.1101592555642128
0.8146318793296814,0.704719603061676,0.10991226136684418
0.8164612054824829,0.7066269516944885,0.10983424633741379
0.8156775236129761,0.7059463262557983,0.10973117500543594
0.8167808055877686,0.7089287638664246,0.1078520268201828
0.8152024745941162,0.7073358297348022,0.10786666721105576
0.8133586645126343,0.7042089700698853,0.10914967954158783
0.8116785287857056,0.7031400203704834,0.10853853821754456
0.8135291337966919,0.7044954299926758,0.10903370380401611
0.8134833574295044,0.7035179734230042,0.10996535420417786
0.8127440214157104,0.7039062976837158,0.10883773118257523
0.8137830495834351,0.7060325741767883,0.10775049775838852
0.811449408531189,0.7037827372550964,0.10766666382551193
0.815005898475647,0.7067622542381287,0.1082436740398407
0.8148366212844849,0.7084241509437561,0.10641245543956757
0.8125491142272949,0.7048295736312866,0.1077195331454277
0.8109214305877686,0.7025531530380249,0.10836824774742126
0.8121508359909058,0.7042664289474487,0.10788440704345703
0.8111050724983215,0.7045932412147522,0.10651180893182755
0.8094176650047302,0.7027736902236938,0.10664395242929459
0.8107751607894897,0.702832818031311,0.10794232785701752
0.8132641911506653,0.7079452276229858,0.10531896352767944
0.8121641278266907,0.7044427990913391,0.10772132128477097
0.8106420040130615,0.7039852142333984,0.10665681958198547
0.8104645609855652,0.7043218612670898,0.10614268481731415
0.8110694885253906,0.7039577960968018,0.10711167752742767
0.8119819164276123,0.7051966190338135,0.10678531974554062
0.8092931509017944,0.7029419541358948,0.10635116696357727
0.8092308044433594,0.7041558027267456,0.10507502406835556
0.8142692446708679,0.7090191841125488,0.1052500456571579
0.8115103244781494,0.706829845905304,0.10468049347400665
0.8086063265800476,0.7025905251502991,0.10601580888032913
0.8085296154022217,0.703335165977478,0.10519442707300186
0.8096333742141724,0.7031344175338745,0.10649896413087845
0.8102331757545471,0.7039598822593689,0.10627331584692001
0.808541476726532,0.7032737135887146,0.10526775568723679
0.8078012466430664,0.7032626271247864,0.10453861206769943
0.8094127774238586,0.704413115978241,0.10499964654445648
0.808224081993103,0.702698826789856,0.10552527010440826
0.8089174032211304,0.703810453414917,0.10510692000389099
0.8051266074180603,0.7005085945129395,0.10461803525686264
0.8067222237586975,0.7029456496238708,0.10377658158540726
0.807965874671936,0.7032303214073181,0.10473554581403732
0.8090678453445435,0.7047719359397888,0.10429587960243225
0.8053222298622131,0.702073335647583,0.10324888676404953
0.8034528493881226,0.7005048394203186,0.10294800996780396
0.8064417839050293,0.702866792678833,0.1035749688744545
0.804043710231781,0.7004434466362,0.10360027104616165
0.8092010021209717,0.7042686939239502,0.1049322858452797
0.8044790029525757,0.7016905546188354,0.10278844833374023
0.8062090277671814,0.7030012607574463,0.1032077893614769
0.8039122223854065,0.7009478211402893,0.10296441614627838
0.8070589900016785,0.7041230797767639,0.10293591022491455
0.8058823347091675,0.7023611664772034,0.10352117568254471
0.8045308589935303,0.701810896396637,0.10271993279457092
0.8040807843208313,0.7014502882957458,0.10263048112392426
0.805213212966919,0.7018826603889465,0.10333056002855301
0.8022979497909546,0.7010366916656494,0.10126126557588577
0.8047685623168945,0.7016939520835876,0.10307459533214569
0.803441047668457,0.6998348832130432,0.10360614210367203
0.806358277797699,0.7034507989883423,0.10290748625993729
0.8043097257614136,0.7001816630363464,0.10412807017564774
0.8056952357292175,0.7030439972877502,0.10265126079320908
0.802727997303009,0.7004914879798889,0.10223653167486191
0.8040022850036621,0.701397716999054,0.10260455310344696
0.8016608357429504,0.6995902061462402,0.1020706444978714
0.802464485168457,0.7008667588233948,0.10159772634506226
0.8041988611221313,0.7024628520011902,0.10173597931861877
0.8044764399528503,0.7022566199302673,0.10221982002258301
0.8047138452529907,0.7019830346107483,0.10273081064224243
0.7994108200073242,0.6978309750556946,0.10157986730337143
0.8030853867530823,0.7024337649345398,0.10065162181854248
0.80172199010849,0.6993613839149475,0.10236060619354248
0.8019285202026367,0.7019761800765991,0.0999523401260376
0.8026291728019714,0.7009902000427246,0.10163895785808563
0.8041216731071472,0.7036562561988831,0.10046541690826416
0.8025205731391907,0.7012612223625183,0.10125936567783356
0.8019917011260986,0.7012256383895874,0.10076609253883362
0.8009594082832336,0.7002266645431519,0.10073275119066238
0.8003266453742981,0.6996161341667175,0.10071053355932236
0.8026905655860901,0.7007861733436584,0.10190440714359283
0.8030584454536438,0.70337975025177,0.09967867285013199
0.8006462454795837,0.6995933055877686,0.10105292499065399
0.8000665307044983,0.6992749571800232,0.10079158842563629
0.8021225929260254,0.7013435363769531,0.10077904909849167
0.8022629618644714,0.7019662857055664,0.10029669851064682
0.8010983467102051,0.7012519836425781,0.09984639286994934
0.8001057505607605,0.6995614171028137,0.10054431855678558
0.7996237874031067,0.7005784511566162,0.09904535114765167
0.8023571372032166,0.701494038105011,0.10086309164762497
0.8003503084182739,0.7011751532554626,0.09917518496513367
0.7997081279754639,0.6991138458251953,0.10059425234794617
0.7979504466056824,0.6981688737869263,0.09978155791759491
0.8017532229423523,0.7036213278770447,0.09813188016414642
0.7963589429855347,0.6977978348731995,0.09856107831001282
0.8010809421539307,0.7010036110877991,0.10007736086845398
0.8006725907325745,0.7015342712402344,0.09913834184408188
0.8014827966690063,0.702551007270813,0.09893178939819336
0.7980113625526428,0.6979714632034302,0.10003991425037384
0.8005284070968628,0.7024363279342651,0.09809207171201706
0.7964755892753601,0.6981751322746277,0.09830043464899063
0.7990380525588989,0.7008675336837769,0.09817053377628326
0.7971565127372742,0.6983659267425537,0.09879060834646225
0.7994453310966492,0.7012937068939209,0.09815161675214767
0.800199031829834,0.7013117671012878,0.09888727217912674
0.8008298873901367,0.7026602029800415,0.0981697142124176
0.7999876737594604,0.7011657357215881,0.09882191568613052
0.7995620965957642,0.7013756036758423,0.09818647056818008
0.7985585331916809,0.7004713416099548,0.09808721393346786
0.7957054376602173,0.6975417733192444,0.0981636792421341
0.7982764840126038,0.6997939348220825,0.09848257154226303
0.7984551787376404,0.7001198530197144,0.09833531826734543
0.7991406321525574,0.7010192275047302,0.09812141954898834
0.7954863905906677,0.6983977556228638,0.09708862751722336
0.7985974550247192,0.7014119029045105,0.09718552976846695
0.8010568618774414,0.7038635015487671,0.09719338268041611
0.7951011657714844,0.6972285509109497,0.09787264466285706
0.7988039255142212,0.701892614364624,0.09691128134727478
0.7954162955284119,0.6978848576545715,0.09753145277500153
0.7990759611129761,0.7013258337974548,0.09775012731552124
0.7948161959648132,0.6985768675804138,0.09623932093381882
0.7959157824516296,0.6985054612159729,0.09741033613681793
0.7965870499610901,0.6993377208709717,0.0972493439912796
0.7965983152389526,0.6996084451675415,0.09698987007141113
0.7997810244560242,0.7024522423744202,0.09732876718044281
0.795825719833374,0.6992653608322144,0.09656037390232086
0.7986164689064026,0.7015271782875061,0.09708928316831589
0.7940678000450134,0.6972862482070923,0.09678155183792114
0.7935787439346313,0.6973124742507935,0.09626628458499908
0.7956292629241943,0.698137640953064,0.09749160706996918
0.7959956526756287,0.7004507780075073,0.09554485231637955
0.7987613677978516,0.7027744650840759,0.09598691016435623
0.7970156669616699,0.7012659907341003,0.09574968367815018
0.7960232496261597,0.6989021301269531,0.09712113440036774
0.7950889468193054,0.6981765627861023,0.09691239148378372
0.7949463129043579,0.697664201259613,0.09728213399648666
0.7954084873199463,0.6991419792175293,0.0962664783000946
0.793048083782196,0.6961753368377686,0.0968727245926857
0.7964890599250793,0.6995006799697876,0.09698840230703354
0.7910712957382202,0.6953626871109009,0.09570860117673874
0.7968066930770874,0.7003294229507446,0.09647727757692337
0.7952564358711243,0.6996719837188721,0.09558447450399399
0.7980623841285706,0.7025870084762573,0.09547539800405502
0.7958192825317383,0.699807345867157,0.09601195901632309
0.7956604957580566,0.6990336775779724,0.09662679582834244
0.793626070022583,0.6979170441627502,0.09570901840925217
0.7939971685409546,0.6978154182434082,0.09618176519870758
0.7896758913993835,0.6935908198356628,0.09608504921197891
0.7953014969825745,0.7005584239959717,0.09474305063486099
0.7930055260658264,0.6975972056388855,0.09540833532810211
0.7938917875289917,0.6979024410247803,0.09598933905363083
0.7961366772651672,0.7009690403938293,0.09516763687133789
0.7928471565246582,0.6987086534500122,0.09413853287696838
0.7903838157653809,0.6947100758552551,0.09567373991012573
0.796140193939209,0.7007160782814026,0.09542408585548401
0.7909054160118103,0.6970615983009338,0.09384379535913467
0.7904175519943237,0.6955581903457642,0.09485937654972076
0.7929831147193909,0.6977818012237549,0.09520132839679718
0.7948344945907593,0.6998931169509888,0.0949413925409317
0.7958168983459473,0.7000623941421509,0.09575448930263519
0.7972223162651062,0.7027203440666199,0.09450194984674454
0.7933868169784546,0.6993348598480225,0.09405197203159332
0.7955158352851868,0.7016813158988953,0.09383449703454971
0.7955978512763977,0.6998482942581177,0.09574954211711884
0.7930794954299927,0.698233425617218,0.09484608471393585
0.7940453290939331,0.6996781826019287,0.094367116689682
0.7933401465415955,0.6985336542129517,0.0948064997792244
0.7915971875190735,0.6983090043067932,0.09328816831111908
0.7935832738876343,0.6997796297073364,0.09380361437797546
0.7927756905555725,0.6984115839004517,0.09436411410570145
0.7929316759109497,0.699047327041626,0.09388436377048492
0.7936958074569702,0.6990874409675598,0.09460834413766861
0.7941142916679382,0.6993899345397949,0.09472434222698212
0.7943700551986694,0.7012419700622559,0.09312806278467178
0.7930351495742798,0.699021577835083,0.09401354193687439
0.790958046913147,0.696850061416626,0.09410799294710159
0.7923870086669922,0.6985572576522827,0.09382975101470947
0.7917572259902954,0.6977412700653076,0.09401596337556839
0.7912909984588623,0.6976944804191589,0.09359650313854218
0.7922470569610596,0.6985242366790771,0.09372284263372421
0.795910120010376,0.703032374382019,0.09287774562835693
0.7907050251960754,0.6976051330566406,0.0930999144911766
0.7910358905792236,0.6979023218154907,0.0931335985660553
0.790400505065918,0.6985312700271606,0.09186920523643494
0.7900101542472839,0.6969483494758606,0.09306181222200394
0.7910417914390564,0.6973656415939331,0.0936761423945427
0.7930154204368591,0.6999788880348206,0.09303651005029678
0.7923324108123779,0.6994453072547913,0.09288711100816727
0.7920159101486206,0.6984878778457642,0.09352802485227585
0.7934296727180481,0.7006410956382751,0.09278857707977295
0.7901965379714966,0.6965730786323547,0.09362347424030304
0.7908715605735779,0.6977769136428833,0.09309462457895279
0.7904695272445679,0.6977490782737732,0.09272045642137527
0.7895219922065735,0.6969926953315735,0.0925293043255806
0.7912560701370239,0.6985429525375366,0.0927131399512291
0.793717622756958,0.6997088193893433,0.09400882571935654
0.7913936376571655,0.6997740864753723,0.09161952137947083
0.7917814254760742,0.6989385485649109,0.09284285455942154
0.7915504574775696,0.6989586353302002,0.09259182214736938
0.792934238910675,0.7005639672279358,0.09237028658390045
0.7901579737663269,0.6983323693275452,0.09182561933994293
0.7904611825942993,0.6978133916854858,0.09264778345823288
0.7912020683288574,0.6982192993164062,0.09298279136419296
0.7914953827857971,0.6986531615257263,0.0928422212600708
0.7884208559989929,0.6959761381149292,0.09244470298290253
0.7889864444732666,0.6964576840400696,0.09252875298261642
0.792909562587738,0.7004428505897522,0.09246669709682465
0.7884333729743958,0.6963753700256348,0.09205798804759979
0.7911990284919739,0.6999615430831909,0.09123750776052475
0.7890883684158325,0.6971098780632019,0.091978520154953
0.7907395958900452,0.6979252099990845,0.0928143709897995
0.7908101081848145,0.6990848779678345,0.09172524511814117
0.7889232039451599,0.69700026512146,0.09192291647195816
0.788414478302002,0.6969272494316101,0.09148719906806946
0.7898807525634766,0.6985915899276733,0.09128915518522263
0.7903392910957336,0.6987091302871704,0.09163016825914383
0.7913917303085327,0.7006077766418457,0.09078392386436462
0.7939181327819824,0.7026265263557434,0.09129162132740021
0.7910650372505188,0.6999713778495789,0.09109365195035934
0.7914044260978699,0.6999083161354065,0.09149610996246338
0.7897707223892212,0.698337197303772,0.09143351018428802
0.7880158424377441,0.6968975067138672,0.09111830592155457
0.790259599685669,0.6989553570747375,0.0913042277097702
0.7893626093864441,0.6969929337501526,0.0923696830868721
0.792761504650116,0.7006986141204834,0.09206287562847137
0.7863539457321167,0.6951690912246704,0.0911848247051239
0.7916359305381775,0.7008041143417358,0.09083182364702225
0.788809061050415,0.6980352401733398,0.09077384322881699
0.7887066602706909,0.6982548832893372,0.09045179933309555
0.7887276411056519,0.6971697211265564,0.09155789762735367
0.7869381308555603,0.6967281103134155,0.09021002054214478
0.7885011434555054,0.6971994042396545,0.09130173176527023
0.7894202470779419,0.6987778544425964,0.09064242243766785
0.7893782258033752,0.698979914188385,0.09039828926324844
0.7876900434494019,0.6961942315101624,0.0914958119392395
0.7892792224884033,0.6980547904968262,0.09122444689273834
0.7887645959854126,0.6987279057502747,0.09003669023513794
0.7894113063812256,0.6992946267127991,0.09011666476726532
0.7883422374725342,0.6984442472457886,0.08989798277616501
0.7875344157218933,0.6962534189224243,0.0912809818983078
0.7886994481086731,0.6981656551361084,0.09053381532430649
0.7888574600219727,0.6981272101402283,0.09073025733232498
0.7856073379516602,0.6956592202186584,0.0899481400847435
0.7877811193466187,0.6974595189094543,0.0903216078877449
0.7869405746459961,0.6962757110595703,0.09066485613584518
0.7845909595489502,0.6934211254119873,0.09116984158754349
0.7872829437255859,0.6976667642593384,0.08961618691682816
0.7881416082382202,0.697847306728363,0.09029429405927658
0.7851244211196899,0.6945558786392212,0.09056857228279114
0.7887846231460571,0.6976988315582275,0.09108579903841019
0.7886213660240173,0.6978321671485901,0.09078917652368546
0.788885772228241,0.698336124420166,0.09054966270923615
0.789373517036438,0.6990138292312622,0.09035966545343399
0.7888653874397278,0.6989189386367798,0.08994646370410919
0.7893935441970825,0.6990386247634888,0.09035488963127136
0.7880607843399048,0.6994385719299316,0.08862219005823135
0.7881131172180176,0.6987403631210327,0.08937272429466248
0.7870779633522034,0.6978628039360046,0.08921514451503754
0.7875279188156128,0.6974514126777649,0.0900765135884285
0.7849921584129333,0.6945757865905762,0.09041634947061539
0.7861403226852417,0.696263313293457,0.08987703919410706
0.7893503904342651,0.6997753977775574,0.08957496285438538
0.789963960647583,0.699644923210144,0.09031905978918076
0.7907062768936157,0.7010866403579712,0.08961963653564453
0.7883409261703491,0.6989786028862,0.08936235308647156
0.7898656129837036,0.6999897360801697,0.08987589180469513
0.7883839011192322,0.6994473934173584,0.08893650025129318
0.7867674231529236,0.6980799436569214,0.08868750184774399
0.7849716544151306,0.6955767273902893,0.08939491212368011
0.787810206413269,0.6987206935882568,0.08908950537443161
0.7830447554588318,0.6948619484901428,0.08818281441926956
0.7843908667564392,0.6951324343681335,0.08925843983888626
0.7861490249633789,0.6970229148864746,0.0891260951757431
0.7863258719444275,0.697035014629364,0.08929083496332169
0.7885324954986572,0.6984419822692871,0.09009049087762833
0.7846758961677551,0.6952968835830688,0.08937899023294449
0.786979079246521,0.6974909901618958,0.08948805928230286
0.7877082824707031,0.6982060670852661,0.08950222283601761
0.7878727316856384,0.699445903301239,0.08842683583498001
0.7876481413841248,0.6984596848487854,0.08918846398591995
0.7845528721809387,0.6956115365028381,0.08894132822751999
0.7851302623748779,0.6963381767272949,0.08879205584526062
0.7880030870437622,0.6992172598838806,0.08878582715988159
0.7868967056274414,0.698138415813446,0.08875831216573715
0.786685049533844,0.6972965598106384,0.08938849717378616
0.7880108952522278,0.6996232867240906,0.08838760852813721
0.7852979898452759,0.6958603858947754,0.0894375741481781
0.7883183360099792,0.6992781162261963,0.08904022723436356
0.7904362082481384,0.701343834400177,0.08909239619970322
0.7860660552978516,0.6966634392738342,0.08940263837575912
0.7869575619697571,0.6988207697868347,0.08813676983118057
0.7840762138366699,0.696574330329895,0.0875019058585167
0.7828710079193115,0.693344235420227,0.08952674269676208
0.7885640263557434,0.6991537809371948,0.08941026031970978
0.7849901914596558,0.6957220435142517,0.08926815539598465
